machine,size,iteration,metric,invocations,min,max,mean,sum
f3,200_200_50,1,cudaLaunch (gpu_stencil37_hack2_cp_slices,20,19563,87118,26319.1,526382
f3,200_200_50,1,gpu_stencil37_hack2_cp_slices,20,20321,31330,24420.4,488408
f3,200_200_50,1,cudaLaunch (gpu_stencil37_hack2_cp_rows,20,17091,26103,18521.05,370421
f3,200_200_50,1,gpu_stencil37_hack2_cp_rows,20,58882,82596,76062.8,1521256
f3,200_200_50,1,cudaLaunch (gpu_stencil37_hack2_cp_cols,20,16923,31673,18618.35,372367
f3,200_200_50,1,gpu_stencil37_hack2_cp_cols,20,133094,165992,144346.2,2886924
f3,200_200_50,1,cudaLaunch (gpu_stencil37_hack2,60,16923,87118,21152.83,1269170
f3,200_200_50,1,gpu_stencil37_hack2,60,20321,165992,81609.8,4896588
f3,200_200_50,1,total_CUDA memcpy HtoD,20,218027,986768,782457.3,15649146
f3,200_200_50,1,total_CUDA memcpy DtoH,20,134214,914157,671536.7,13430733
f3,200_200_50,1,total_kernel_execution_time,0, 0, 0, 0, 9793176
f3,200_200_50,1,total_CUDA_functions,0, 0, 0, 0, 9306548
f3,200_200_50,1,total_running_time,0, 0, 0, 0, 111917974
f3,200_200_50,2,cuDeviceGetAttribute,91,433,279526,7726.857,703144
f3,200_200_50,2,cudaSetupArgument,2560,299,1740,415.6914,1064170
f3,200_200_50,2,cudaMallocHost,2,7703980,202439511,105071746,210143491
f3,200_200_50,2,cudaGetDeviceCount,5,623,6061,1844.8,9224
f3,200_200_50,2,cudaGetDeviceProperties,5,508364,761487,585964.6,2929823
f3,200_200_50,2,cudaMemGetInfo,5,129381,248040,163867,819335
f3,200_200_50,2,cudaLaunch,160,16961,120845,23151.22,3704195
f3,200_200_50,2,cudaMalloc,15,196737,299960,238603.9,3579058
f3,200_200_50,2,cudaMemcpy,80,13326,156240,47904.44,3832355
f3,200_200_50,2,CUDA memcpy HtoD,40,215466,988880,782569.3,31302773
f3,200_200_50,2,CUDA memcpy DtoH,40,134534,920013,671909.5,26876381
f3,200_200_50,2,cudaFree,22,251179,4715623,1629661,35852546
f3,200_200_50,2,cudaLaunch (gpu_stencil37_hack2_cp_slices,40,19175,120845,27920.15,1116806
f3,200_200_50,2,gpu_stencil37_hack2_cp_slices,40,19425,32418,25882.12,1035285
f3,200_200_50,2,cudaLaunch (gpu_stencil37_hack2_cp_rows,40,17199,40036,21217.45,848698
f3,200_200_50,2,gpu_stencil37_hack2_cp_rows,40,58179,80836,75066.93,3002677
f3,200_200_50,2,cudaLaunch (gpu_stencil37_hack2_cp_cols,40,16961,33769,21015,840600
f3,200_200_50,2,gpu_stencil37_hack2_cp_cols,40,133255,172040,144715.8,5788631
f3,200_200_50,2,cudaLaunch (gpu_stencil37_hack2,120,16961,120845,23384.2,2806104
f3,200_200_50,2,gpu_stencil37_hack2,120,19425,172040,81888.27,9826593
f3,200_200_50,2,total_CUDA memcpy HtoD,40,215466,988880,782569.3,31302773
f3,200_200_50,2,total_CUDA memcpy DtoH,40,134534,920013,671909.5,26876381
f3,200_200_50,2,total_kernel_execution_time,0, 0, 0, 0, 19653186
f3,200_200_50,2,total_CUDA_functions,0, 0, 0, 0, 12808949
f3,200_200_50,2,total_running_time,0, 0, 0, 0, 137082895
f3,200_200_50,3,cuDeviceGetAttribute,91,200,413183,9623.209,875712
f3,200_200_50,3,cudaSetupArgument,3840,349,1267,411.7273,1581033
f3,200_200_50,3,cudaMallocHost,2,7744963,197275654,102510308,205020617
f3,200_200_50,3,cudaGetDeviceCount,5,1219,5121,2057.8,10289
f3,200_200_50,3,cudaGetDeviceProperties,5,500390,617518,530134.4,2650672
f3,200_200_50,3,cudaMemGetInfo,5,130886,172026,140504.2,702521
f3,200_200_50,3,cudaLaunch,240,17055,86806,19313.58,4635260
f3,200_200_50,3,cudaMalloc,15,230086,267071,251993,3779895
f3,200_200_50,3,cudaMemcpy,120,12657,68576,16921.28,2030554
f3,200_200_50,3,CUDA memcpy HtoD,60,216618,987120,783777.3,47026638
f3,200_200_50,3,CUDA memcpy DtoH,60,133671,920173,672823.1,40369384
f3,200_200_50,3,cudaFree,22,252306,4277854,1582142,34807128
f3,200_200_50,3,cudaLaunch (gpu_stencil37_hack2_cp_slices,60,19034,86806,22241.75,1334505
f3,200_200_50,3,gpu_stencil37_hack2_cp_slices,60,19745,32801,25483.9,1529034
f3,200_200_50,3,cudaLaunch (gpu_stencil37_hack2_cp_rows,60,17174,26627,18190.5,1091430
f3,200_200_50,3,gpu_stencil37_hack2_cp_rows,60,58307,84132,74192.98,4451579
f3,200_200_50,3,cudaLaunch (gpu_stencil37_hack2_cp_cols,60,17055,27835,18380.5,1102830
f3,200_200_50,3,gpu_stencil37_hack2_cp_cols,60,132807,169256,145029.4,8701763
f3,200_200_50,3,cudaLaunch (gpu_stencil37_hack2,180,17055,86806,19604.25,3528765
f3,200_200_50,3,gpu_stencil37_hack2,180,19745,169256,81568.76,14682376
f3,200_200_50,3,total_CUDA memcpy HtoD,60,216618,987120,783777.3,47026638
f3,200_200_50,3,total_CUDA memcpy DtoH,60,133671,920173,672823.1,40369384
f3,200_200_50,3,total_kernel_execution_time,0, 0, 0, 0, 29364752
f3,200_200_50,3,total_CUDA_functions,0, 0, 0, 0, 14235382
f3,200_200_50,3,total_running_time,0, 0, 0, 0, 157944803
f3,200_200_50,4,cuDeviceGetAttribute,91,165,241144,8280.648,753539
f3,200_200_50,4,cudaSetupArgument,5120,320,8240,393.8744,2016637
f3,200_200_50,4,cudaMallocHost,2,7779338,202036216,104907777,209815554
f3,200_200_50,4,cudaGetDeviceCount,5,1140,6868,2458.6,12293
f3,200_200_50,4,cudaGetDeviceProperties,5,505758,752543,576635.6,2883178
f3,200_200_50,4,cudaMemGetInfo,5,131837,231670,157589.8,787949
f3,200_200_50,4,cudaLaunch,320,17216,138333,57954.56,18545459
f3,200_200_50,4,cudaMalloc,15,270742,484776,327957,4919355
f3,200_200_50,4,cudaMemcpy,160,12941,145425,37613.19,6018110
f3,200_200_50,4,CUDA memcpy HtoD,80,219211,992143,779807.4,62384592
f3,200_200_50,4,CUDA memcpy DtoH,80,133383,927021,670897.4,53671793
f3,200_200_50,4,cudaFree,22,296943,4686261,1647204,36238493
f3,200_200_50,4,cudaLaunch (gpu_stencil37_hack2_cp_slices,80,18733,138333,60457.11,4836569
f3,200_200_50,4,gpu_stencil37_hack2_cp_slices,80,22817,33090,26036.8,2082944
f3,200_200_50,4,cudaLaunch (gpu_stencil37_hack2_cp_rows,80,17216,125029,55330.89,4426471
f3,200_200_50,4,gpu_stencil37_hack2_cp_rows,80,70371,85252,77954.56,6236365
f3,200_200_50,4,cudaLaunch (gpu_stencil37_hack2_cp_cols,80,17263,107148,54156.43,4332514
f3,200_200_50,4,gpu_stencil37_hack2_cp_cols,80,132551,176072,143486.5,11478917
f3,200_200_50,4,cudaLaunch (gpu_stencil37_hack2,240,17216,138333,56648.14,13595554
f3,200_200_50,4,gpu_stencil37_hack2,240,22817,176072,82492.61,19798226
f3,200_200_50,4,total_CUDA memcpy HtoD,80,219211,992143,779807.4,62384592
f3,200_200_50,4,total_CUDA memcpy DtoH,80,133383,927021,670897.4,53671793
f3,200_200_50,4,total_kernel_execution_time,0, 0, 0, 0, 39596452
f3,200_200_50,4,total_CUDA_functions,0, 0, 0, 0, 29918410
f3,200_200_50,4,total_running_time,0, 0, 0, 0, 181088956
