"machine","dim_X","dim_Y","dim_Z","iteration","cuDeviceGetAttribute_sum","cudaSetupArgument_sum","cudaMallocHost_sum","cudaGetDeviceCount_sum","cudaGetDeviceProperties_sum","cudaMemGetInfo_sum","cudaLaunch_sum","cudaMalloc_sum","cudaMemcpy_sum","CUDA memcpy HtoD_sum","CUDA memcpy DtoH_sum","cudaFree_sum","cudaLaunch (gpu_stencil37_hack1_cp_slices_sum","gpu_stencil37_hack1_cp_slices_sum","cudaLaunch (gpu_stencil37_hack1_cp_rows_sum","gpu_stencil37_hack1_cp_rows_sum","cudaLaunch (gpu_stencil37_hack1_cp_cols_sum","gpu_stencil37_hack1_cp_cols_sum","cudaLaunch (gpu_stencil37_hack2_sum","gpu_stencil37_hack2_sum","total_CUDA memcpy HtoD_sum","total_CUDA memcpy DtoH_sum","total_kernel_execution_time_sum","total_CUDA_functions_sum","total_running_time_sum","cuDeviceGetAttribute_min","cudaSetupArgument_min","cudaMallocHost_min","cudaGetDeviceCount_min","cudaGetDeviceProperties_min","cudaMemGetInfo_min","cudaLaunch_min","cudaMalloc_min","cudaMemcpy_min","CUDA memcpy HtoD_min","CUDA memcpy DtoH_min","cudaFree_min","cudaLaunch (gpu_stencil37_hack1_cp_slices_min","gpu_stencil37_hack1_cp_slices_min","cudaLaunch (gpu_stencil37_hack1_cp_rows_min","gpu_stencil37_hack1_cp_rows_min","cudaLaunch (gpu_stencil37_hack1_cp_cols_min","gpu_stencil37_hack1_cp_cols_min","cudaLaunch (gpu_stencil37_hack2_min","gpu_stencil37_hack2_min","total_CUDA memcpy HtoD_min","total_CUDA memcpy DtoH_min","total_kernel_execution_time_min","total_CUDA_functions_min","total_running_time_min","cuDeviceGetAttribute_max","cudaSetupArgument_max","cudaMallocHost_max","cudaGetDeviceCount_max","cudaGetDeviceProperties_max","cudaMemGetInfo_max","cudaLaunch_max","cudaMalloc_max","cudaMemcpy_max","CUDA memcpy HtoD_max","CUDA memcpy DtoH_max","cudaFree_max","cudaLaunch (gpu_stencil37_hack1_cp_slices_max","gpu_stencil37_hack1_cp_slices_max","cudaLaunch (gpu_stencil37_hack1_cp_rows_max","gpu_stencil37_hack1_cp_rows_max","cudaLaunch (gpu_stencil37_hack1_cp_cols_max","gpu_stencil37_hack1_cp_cols_max","cudaLaunch (gpu_stencil37_hack2_max","gpu_stencil37_hack2_max","total_CUDA memcpy HtoD_max","total_CUDA memcpy DtoH_max","total_kernel_execution_time_max","total_CUDA_functions_max","total_running_time_max","cuDeviceGetAttribute_mean","cudaSetupArgument_mean","cudaMallocHost_mean","cudaGetDeviceCount_mean","cudaGetDeviceProperties_mean","cudaMemGetInfo_mean","cudaLaunch_mean","cudaMalloc_mean","cudaMemcpy_mean","CUDA memcpy HtoD_mean","CUDA memcpy DtoH_mean","cudaFree_mean","cudaLaunch (gpu_stencil37_hack1_cp_slices_mean","gpu_stencil37_hack1_cp_slices_mean","cudaLaunch (gpu_stencil37_hack1_cp_rows_mean","gpu_stencil37_hack1_cp_rows_mean","cudaLaunch (gpu_stencil37_hack1_cp_cols_mean","gpu_stencil37_hack1_cp_cols_mean","cudaLaunch (gpu_stencil37_hack2_mean","gpu_stencil37_hack2_mean","total_CUDA memcpy HtoD_mean","total_CUDA memcpy DtoH_mean","total_kernel_execution_time_mean","total_CUDA_functions_mean","total_running_time_mean","cuDeviceGetAttribute_invocations","cudaSetupArgument_invocations","cudaMallocHost_invocations","cudaGetDeviceCount_invocations","cudaGetDeviceProperties_invocations","cudaMemGetInfo_invocations","cudaLaunch_invocations","cudaMalloc_invocations","cudaMemcpy_invocations","CUDA memcpy HtoD_invocations","CUDA memcpy DtoH_invocations","cudaFree_invocations","cudaLaunch (gpu_stencil37_hack1_cp_slices_invocations","gpu_stencil37_hack1_cp_slices_invocations","cudaLaunch (gpu_stencil37_hack1_cp_rows_invocations","gpu_stencil37_hack1_cp_rows_invocations","cudaLaunch (gpu_stencil37_hack1_cp_cols_invocations","gpu_stencil37_hack1_cp_cols_invocations","cudaLaunch (gpu_stencil37_hack2_invocations","gpu_stencil37_hack2_invocations","total_CUDA memcpy HtoD_invocations","total_CUDA memcpy DtoH_invocations","total_kernel_execution_time_invocations","total_CUDA_functions_invocations","total_running_time_invocations","exec_time"
2,800,800,50,9,725460,344754,179645503,8969,2469589,717688,2435814,6669194,219224814,110138491,108722627,188555300,0,4791073,0,26644256,0,92668484,0,338333601,110138491,108722627,462437414,13371468,1141754403,200,164,46481496,1632,481011,142130,11308,166586,21766924,22026136,21743226,487579,Inf,102400,Inf,465917,Inf,2016051,Inf,7511890,22026136,21743226,0,0,0,156020,645,133164007,1894,521968,146090,135831,734997,22070615,22028953,21746394,25638565,-Inf,111423,-Inf,739323,-Inf,2159059,-Inf,7527570,22028953,21746394,0,0,0,3858.83,191.53,89822752,1793.8,493917.8,143537.6,13532.3,333459.7,21922481,22027698,21744525,8570695,NA,106468.3,NA,592094.6,NA,2059300,NA,7518524,22027698,21744525,0,0,0,188,1800,2,5,5,5,180,20,10,5,5,22,0,45,0,45,0,45,0,45,5,5,0,0,0,163197927.67
2,800,800,800,1,728905,0,1527976418,2080,485135,144438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360558,0,172,Inf,714457856,2080,485135,144438,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,156723,-Inf,813518562,2080,485135,144438,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3877.154,NA,763988209,2080,485135,144438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,800,800,800,2,751087,0,1542482237,2034,489307,144922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387350,0,164,Inf,722045168,2034,489307,144922,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,165735,-Inf,820437069,2034,489307,144922,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3995.144,NA,771241118,2034,489307,144922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,800,800,800,3,715515,0,1549114843,2020,489666,144634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351835,0,164,Inf,723584557,2020,489666,144634,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,152984,-Inf,825530286,2020,489666,144634,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3805.931,NA,774557422,2020,489666,144634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,800,800,800,4,751350,0,1553852477,1871,955712,165436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874369,0,162,Inf,728346434,1871,955712,165436,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,166501,-Inf,825506043,1871,955712,165436,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3996.543,NA,776926238,1871,955712,165436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,800,800,800,5,727606,0,1529104216,1866,498303,145880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373655,0,176,Inf,712900987,1866,498303,145880,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,156391,-Inf,816203229,1866,498303,145880,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3870.245,NA,764552108,1866,498303,145880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,800,800,800,6,730049,0,1555860851,2317,725747,143706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601819,0,170,Inf,727226863,2317,725747,143706,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,153768,-Inf,828633988,2317,725747,143706,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3883.239,NA,777930426,2317,725747,143706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,800,800,800,7,726159,0,1558249446,2138,490849,152479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371625,0,171,Inf,727949990,2138,490849,152479,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,156437,-Inf,830299456,2138,490849,152479,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3862.548,NA,779124723,2138,490849,152479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,800,800,800,8,748301,0,1537307358,2440,488431,146435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385607,0,166,Inf,719702537,2440,488431,146435,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,165617,-Inf,817604821,2440,488431,146435,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3980.324,NA,768653679,2440,488431,146435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,800,800,800,9,773728,0,1515749025,1891,490525,152392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418536,0,164,Inf,717981060,1891,490525,152392,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,172575,-Inf,797767965,1891,490525,152392,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,4115.574,NA,757874512,1891,490525,152392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,100,100,100,1,697058,120332,200939852,9756,3055036,844111,622689,5314095,13086951,6343713,5988530,13407240,246978,120453,125175,351536,114552,632412,135984,2472338,6343713,5988530,3576739,10663077,63601877,423,465,3962901,883,523983,135657,18450,211744,1243684,1262361,1192406,193243,28890,23937,19657,67299,18450,125605,20957,492279,1262361,1192406,0,0,0,268840,2202,196976951,5995,779680,238054,116190,509435,1408276,1275738,1210008,2598568,116190,24225,37193,72099,32713,129414,42318,496054,1275738,1210008,0,0,0,7659.978,601.66,100469926,1951.2,611007.2,168822.2,31134.45,265704.8,1308695,1268743,1197706,609420,49395.6,24090.6,25035,70307.2,22910.4,126482.4,27196.8,494467.6,1268743,1197706,0,0,0,91,200,2,5,5,5,20,20,10,5,5,22,5,5,5,5,5,5,5,5,5,5,0,0,0,6830518.33
3,100,100,100,2,778245,221838,196953105,10617,4537592,1084052,1108528,5543884,12827616,6339459,5998227,13551041,380912,257676,244355,744003,234031,1275994,249230,4945060,6339459,5998227,7222733,13284756,68655176,376,420,3976181,737,694508,175425,18017,215364,1222008,1262170,1192407,205808,19238,23521,18337,66531,18017,124933,19322,492151,1262170,1192407,0,0,0,390322,1934,192976924,7037,1159621,287920,117698,537588,1377439,1273978,1205911,2650454,117698,29474,37907,81315,37090,130598,37097,496887,1273978,1205911,0,0,0,8552.143,554.595,98476552,2123.4,907518.4,216810.4,27713.2,277194.2,1282762,1267892,1199645,615956.4,38091.2,25767.6,24435.5,74400.3,23403.1,127599.4,24923,494506,1267892,1199645,0,0,0,91,400,2,5,5,5,40,20,10,5,5,22,10,10,10,10,10,10,10,10,5,5,0,0,0,6956303
3,100,100,100,3,683927,374485,198010839,10386,3099920,855184,1495353,5366482,12805584,6347331,5987667,13380905,473881,404849,336016,1151093,327136,1920857,358320,7405589,6347331,5987667,10882388,11885737,69757499,433,485,3963266,918,538220,141624,17145,214935,1228490,1267482,1192567,202105,17324,23809,17145,66435,17282,124518,18573,489942,1267482,1192567,0,0,0,260350,1944,194047573,6357,803543,235163,114452,505154,1371876,1275835,1202839,2585863,114452,30049,36597,84548,33506,131847,41367,497015,1275835,1202839,0,0,0,7515.681,624.1417,99005420,2077.2,619984,171036.8,24922.55,268324.1,1280558,1269466,1197533,608223,31592.07,26989.93,22401.07,76739.53,21809.07,128057.1,23888,493705.9,1269466,1197533,0,0,0,91,600,2,5,5,5,60,20,10,5,5,22,15,15,15,15,15,15,15,15,5,5,0,0,0,8243324
3,100,100,100,4,743369,433827,210267467,9092,3132262,880658,1980331,5511936,12809578,6332579,5978611,13173676,594695,539708,458127,1528291,437938,2553973,489571,9879815,6332579,5978611,14501787,12691475,73562505,433,423,3970549,621,537556,140726,18110,216023,1233971,1262170,1192407,192388,19047,23745,18227,66659,18110,124550,18703,491159,1262170,1192407,0,0,0,300214,4110,206296918,6118,800763,246397,119700,526477,1379180,1273019,1198583,2484990,119700,30114,37627,81603,34290,132838,53086,499319,1273019,1198583,0,0,0,8168.89,542.2838,105133734,1818.4,626452.4,176131.6,24754.14,275596.8,1280958,1266516,1195722,598803.5,29734.75,26985.4,22906.35,76414.55,21896.9,127698.6,24478.55,493990.8,1266516,1195722,0,0,0,91,800,2,5,5,5,80,20,10,5,5,22,20,20,20,20,20,20,20,20,5,5,0,0,0,8695248.33
3,100,100,100,5,742472,657348,206207330,10304,3246331,893849,2404450,5626806,12895571,6408102,5998197,13446462,696852,668477,558327,1932888,547109,3211188,602162,12356920,6408102,5998197,18169473,13581560,78309957,391,486,3965977,823,539625,141448,16705,217014,1229047,1276218,1193399,205042,17097,23553,16705,67139,17044,124774,17868,491606,1276218,1193399,0,0,0,278666,7756,202241353,6654,895199,264850,119922,554528,1398339,1291643,1212088,2593970,119922,30498,37966,82116,33375,133703,42598,498391,1291643,1212088,0,0,0,8159.033,657.348,103103665,2060.8,649266.2,178769.8,24044.5,281340.3,1289557,1281620,1199639,611202.8,27874.08,26739.08,22333.08,77315.52,21884.36,128447.5,24086.48,494276.8,1281620,1199639,0,0,0,91,1000,2,5,5,5,100,20,10,5,5,22,25,25,25,25,25,25,25,25,5,5,0,0,0,8880221.67
3,100,100,100,6,591558,518924,197645701,7601,2633279,699683,2168113,4382955,12780929,6402852,5986737,12725758,619407,819144,510827,2337609,510424,3857163,527455,14809827,6402852,5986737,21823743,11002113,75756898,338,387,4001428,650,493063,129242,15413,197114,1220719,1278747,1192407,180965,15583,23841,15413,70403,15605,125349,15952,490007,1278747,1192407,0,0,0,231310,5986,193644273,4435,602204,175582,89809,368636,1368172,1285755,1202583,2457200,89809,30626,25992,82692,24549,132486,25995,496182,1285755,1202583,0,0,0,6500.637,432.4367,98822850,1520.2,526655.8,139936.6,18067.61,219147.8,1278093,1280570,1197347,578443.5,20646.9,27304.8,17027.57,77920.3,17014.13,128572.1,17581.83,493660.9,1280570,1197347,0,0,0,91,1200,2,5,5,5,120,20,10,5,5,22,30,30,30,30,30,30,30,30,5,5,0,0,0,9976671
3,100,100,100,7,762177,752940,200968637,9853,3044929,850875,6056590,5298098,12812963,6354273,6000721,12753015,1622563,967047,1490009,2713016,1470085,4474318,1473933,17324626,6354273,6000721,25479007,16775462,82967177,343,400,3989546,602,529211,136943,17663,204720,1228271,1267321,1192374,195170,18116,23841,17663,66019,18051,123302,18506,492726,1267321,1192374,0,0,0,235943,7210,196979091,6355,801704,240090,150638,516459,1376148,1273658,1215767,2314254,150638,30945,68445,84932,65438,132070,68776,498070,1273658,1215767,0,0,0,8375.571,537.8143,100484318,1970.6,608985.8,170175,43261.36,264904.9,1281296,1270855,1200144,579682.5,46358.94,27629.91,42571.69,77514.74,42002.43,127837.7,42112.37,494989.3,1270855,1200144,0,0,0,91,1400,2,5,5,5,140,20,10,5,5,22,35,35,35,35,35,35,35,35,5,5,0,0,0,10314408.33
3,100,100,100,8,616015,818421,198745626,8791,3264297,898236,3223696,4733494,12738571,6346369,5971247,12544520,895340,1080623,785244,3119885,750273,5147820,792839,19784353,6346369,5971247,29132681,13562950,84176408,341,421,3991968,678,536859,158300,15894,195105,1220916,1266874,1192406,187398,16595,23425,16342,68579,15894,124966,16619,491414,1266874,1192406,0,0,0,251896,1657,194753658,5352,762962,243694,100352,428104,1359794,1276730,1197750,2322456,100352,30082,33008,82820,29154,132230,35320,498806,1276730,1197750,0,0,0,6769.396,511.5131,99372813,1758.2,652859.4,179647.2,20148.1,236674.7,1273857,1269274,1194249,570205.5,22383.5,27015.58,19631.1,77997.12,18756.83,128695.5,19820.97,494608.8,1269274,1194249,0,0,0,91,1600,2,5,5,5,160,20,10,5,5,22,40,40,40,40,40,40,40,40,5,5,0,0,0,11604760.33
3,100,100,100,9,694275,981375,200186996,9459,3005213,811207,3717100,5062135,12756755,6343139,5990931,12641283,1037069,1251223,891173,3530205,877816,5784874,911042,22243416,6343139,5990931,32809718,14280764,88812776,480,417,4013904,706,510675,126578,15323,199366,1225712,1266618,1196631,182992,15856,23937,15323,68323,15583,124294,16027,491543,1266618,1196631,0,0,0,265423,7688,196173092,6163,790686,235817,116131,500431,1367639,1273595,1202199,2325072,116131,30657,34128,82212,30542,133702,32992,499959,1273595,1202199,0,0,0,7629.396,545.2083,100093498,1891.8,601042.6,162241.4,20650.56,253106.8,1275676,1268628,1198186,574603.8,23045.98,27804.96,19803.84,78449,19507.02,128552.8,20245.38,494298.1,1268628,1198186,0,0,0,91,1800,2,5,5,5,180,20,10,5,5,22,45,45,45,45,45,45,45,45,5,5,0,0,0,11967766.33
3,100,100,50,1,620106,151751,194644154,12225,3676579,1080366,776493,6553140,6727713,3188177,3000968,9804817,307302,116581,155918,323375,150306,589370,162967,1240665,3188177,3000968,2269991,12870660,41714624,336,605,2091226,930,631784,176844,25082,272873,637016,632669,596507,228624,39262,23233,25315,64323,25082,117701,26526,246315,632669,596507,0,0,0,238624,2330,192552928,7708,936933,297418,134994,607745,753784,642941,610011,1636310,134994,23489,42620,64963,39532,118085,42085,251276,642941,610011,0,0,0,6814.352,758.755,97322077,2445,735315.8,216073.2,38824.65,327657,672771.3,637635.4,600193.6,445673.5,61460.4,23316.2,31183.6,64675,30061.2,117874,32593.4,248133,637635.4,600193.6,0,0,0,91,200,2,5,5,5,20,20,10,5,5,22,5,5,5,5,5,5,5,5,5,5,0,0,0,5162483.67
3,100,100,50,2,729249,236698,202980766,11093,3536844,1022270,1206667,9800668,6682519,3191506,2987719,10755160,412601,233066,268198,663390,253710,1184248,272158,2495858,3191506,2987719,4576562,16543489,46894632,424,478,2070656,951,602903,159360,20320,343062,629161,632445,596475,263958,21560,22977,20320,65123,20548,117766,22202,246219,632445,596475,0,0,0,272547,2091,200910110,6939,926816,294053,127188,808406,759887,647390,601627,1472741,127188,23873,40285,67779,36351,119238,40139,252780,647390,601627,0,0,0,8013.725,591.745,101490383,2218.6,707368.8,204454,30166.67,490033.4,668251.9,638301.2,597543.8,488870.9,41260.1,23306.6,26819.8,66339,25371,118424.8,27215.8,249585.8,638301.2,597543.8,0,0,0,91,400,2,5,5,5,40,20,10,5,5,22,10,10,10,10,10,10,10,10,5,5,0,0,0,5148881.33
3,100,100,50,3,770912,358034,203578536,9489,3099079,860786,1453335,5313261,6648640,3188594,3008779,8614669,455518,349488,334752,996653,318155,1776466,344910,3745644,3188594,3008779,6868251,11864896,40922960,426,496,2092742,731,533445,146662,17791,222003,628302,632733,596475,190608,18362,22945,17791,64835,18591,117574,19095,247051,632733,596475,0,0,0,327060,1794,201485794,6156,806985,246885,111644,504346,742645,646622,609884,1347684,111644,23777,33592,67875,30372,118949,39780,253292,646622,609884,0,0,0,8471.56,596.7233,101789268,1897.8,619815.8,172157.2,24222.25,265663,664864,637718.8,601755.8,391575.9,30367.87,23299.2,22316.8,66443.53,21210.33,118431.1,22994,249709.6,637718.8,601755.8,0,0,0,91,600,2,5,5,5,60,20,10,5,5,22,15,15,15,15,15,15,15,15,5,5,0,0,0,5658710.67
3,100,100,50,4,594003,355820,194362293,6561,2588751,676163,1507311,6819216,6548096,3168049,2982535,8841708,462570,472852,348047,1334204,338815,2371056,357879,4996995,3168049,2982535,9175107,12547825,43465225,336,405,2077252,580,492817,126672,15832,254973,623592,632125,596475,205422,16265,23169,15888,65155,15832,117541,16439,246827,632125,596475,0,0,0,241099,7055,192285041,3866,597244,166235,91033,484406,715956,638110,596539,1244864,91033,24097,25447,67651,22627,119045,24757,252300,638110,596539,0,0,0,6527.505,444.775,97181146,1312.2,517750.2,135232.6,18841.39,340960.8,654809.6,633609.8,596507,401895.8,23128.5,23642.6,17402.35,66710.2,16940.75,118552.8,17893.95,249849.8,633609.8,596507,0,0,0,91,800,2,5,5,5,80,20,10,5,5,22,20,20,20,20,20,20,20,20,5,5,0,0,0,6493267.33
3,100,100,50,5,673275,778189,201196394,12471,3712499,1039675,2828760,6236497,6685535,3169969,2982538,9533978,846577,585627,663223,1671339,637233,2980234,681727,6276671,3169969,2982538,11513871,15281366,48675861,427,623,2085338,898,642815,167998,21396,259429,631224,632381,596507,217876,22107,22913,21478,64611,21396,118213,22758,247819,632381,596507,0,0,0,252332,12197,199111056,8252,966837,295606,132691,567458,762681,638109,596508,1567191,132691,23937,43000,67875,37703,119749,41202,256140,638109,596508,0,0,0,7398.626,778.189,100598197,2494.2,742499.8,207935,28287.6,311824.8,668553.5,633993.8,596507.6,433362.6,33863.08,23425.08,26528.92,66853.56,25489.32,119209.4,27269.08,251066.8,633993.8,596507.6,0,0,0,91,1000,2,5,5,5,100,20,10,5,5,22,25,25,25,25,25,25,25,25,5,5,0,0,0,6889343.33
3,100,100,50,6,698500,817640,200540317,10713,3654519,1041107,3366065,6337506,6703506,3175540,2997097,9451275,951224,701568,785015,2001148,799933,3574505,829893,7473687,3175540,2997097,13750908,15926050,50768250,440,545,2092940,794,628415,169941,20934,260213,629288,632254,596763,205648,21430,22849,21141,64323,20934,118086,21738,246507,632254,596763,0,0,0,277363,2187,198447377,6815,959798,295563,130871,576896,745886,643518,609948,1499233,130871,24129,42985,67587,50537,119685,49612,253324,643518,609948,0,0,0,7675.824,681.3667,100270158,2142.6,730903.8,208221.4,28050.54,316875.3,670350.6,635108,599419.4,429603.4,31707.47,23385.6,26167.17,66704.93,26664.43,119150.2,27663.1,249122.9,635108,599419.4,0,0,0,91,1200,2,5,5,5,120,20,10,5,5,22,30,30,30,30,30,30,30,30,5,5,0,0,0,6703794
3,100,100,50,7,697549,593367,199044767,6738,2581595,686615,2547782,4394245,6599908,3225589,3001930,8268551,714556,832933,598554,2340875,604739,4169985,629933,8728144,3225589,3001930,16071937,11507891,46478045,423,351,2080156,680,498534,126437,15862,203441,623541,643870,596444,174774,16196,23201,15862,65155,15947,118022,16147,246443,643870,596444,0,0,0,258950,6897,196964611,3913,570297,177630,85850,347557,723597,649022,615964,1356881,85850,24226,25526,68035,27208,119622,28637,253420,649022,615964,0,0,0,7665.374,423.8336,99522384,1347.6,516319,137323,18198.44,219712.2,659990.8,645117.8,600386,375843.2,20415.89,23798.09,17101.54,66882.14,17278.26,119142.4,17998.09,249375.5,645117.8,600386,0,0,0,91,1400,2,5,5,5,140,20,10,5,5,22,35,35,35,35,35,35,35,35,5,5,0,0,0,7930871.33
3,100,100,50,8,787230,921196,194909774,10259,3202028,913003,3791072,5562137,6637575,3169617,2995851,8871378,1051723,952779,918512,2672378,879177,4767642,941660,9975883,3169617,2995851,18368682,15186925,52250649,424,468,2074142,712,546285,152414,18687,225554,625804,633629,596508,198380,18892,23233,18956,64835,18687,118149,19475,246572,633629,596508,0,0,0,339901,1945,192835632,6663,835629,263813,117520,530706,742766,634013,609724,1426649,117520,24385,38302,67875,33270,126982,45823,256044,634013,609724,0,0,0,8650.879,575.7475,97454887,2051.8,640405.6,182600.6,23694.2,278106.8,663757.5,633923.4,599170.2,403244.5,26293.08,23819.47,22962.8,66809.45,21979.42,119191.1,23541.5,249397.1,633923.4,599170.2,0,0,0,91,1600,2,5,5,5,160,20,10,5,5,22,40,40,40,40,40,40,40,40,5,5,0,0,0,7885693.33
3,100,100,50,9,718218,1024239,196465914,9789,3160056,879868,3992969,5439792,6651683,3208307,2982410,8641485,1090162,1049969,946522,3007144,950310,5342776,1005975,11218758,3208307,2982410,20618647,15224931,53921233,397,443,2076574,663,553816,143931,17737,224160,625944,638237,596444,191776,18137,22817,17737,64579,17872,117510,18488,246636,638237,596444,0,0,0,279751,10812,194389340,6508,850188,249713,114735,523178,752867,648894,596508,1362117,114735,23841,36583,67811,34200,119238,36380,259468,648894,596508,0,0,0,7892.505,569.0217,98232957,1957.8,632011.2,175973.6,22183.16,271989.6,665168.3,641661.4,596482,392794.8,24225.82,23332.64,21033.82,66825.42,21118,118728.4,22355,249305.7,641661.4,596482,0,0,0,91,1800,2,5,5,5,180,20,10,5,5,22,45,45,45,45,45,45,45,45,5,5,0,0,0,7960134.67
