machine,size,iteration,metric,invocations,min,max,mean,sum
f3,200_200_200,4,cudaLaunch (gpu_stencil37_hack1_cp_cols,20,16051,24912,18702.55,374051
f3,200_200_200,4,gpu_stencil37_hack1_cp_cols,20,589114,751265,701511,14030220
f3,200_200_200,4,cudaLaunch (gpu_stencil37_hack2,20,15833,30817,20566.85,411337
f3,200_200_200,4,gpu_stencil37_hack2,20,2512048,2526768,2518987,50379737
f3,200_200_200,4,total_CUDA memcpy HtoD,5,10185379,10250310,10224344,51121720
f3,200_200_200,4,total_CUDA memcpy DtoH,5,9542086,9592521,9573391,47866953
f3,200_200_200,4,total_kernel_execution_time,0, 0, 0, 0, 74922581
f3,200_200_200,4,total_CUDA_functions,0, 0, 0, 0, 12524380
f3,200_200_200,4,total_running_time,0, 0, 0, 0, 442484153
f3,200_200_200,5,cuDeviceGetAttribute,91,466,262860,7596.242,691258
f3,200_200_200,5,cudaSetupArgument,1000,382,8221,474.313,474313
f3,200_200_200,5,cudaMallocHost,2,29567851,222457860,126012856,252025711
f3,200_200_200,5,cudaGetDeviceCount,5,2557,5419,3363.4,16817
f3,200_200_200,5,cudaGetDeviceProperties,5,526810,625906,576487,2882435
f3,200_200_200,5,cudaMemGetInfo,5,145972,178668,159048.2,795241
f3,200_200_200,5,cudaLaunch,100,14546,90551,20768.43,2076843
f3,200_200_200,5,cudaMalloc,20,190252,566061,292058.4,5841168
f3,200_200_200,5,cudaMemcpy,10,9558103,10353999,9958874,99588737
f3,200_200_200,5,CUDA memcpy HtoD,5,10179332,10257159,10235232,51176161
f3,200_200_200,5,CUDA memcpy DtoH,5,9529704,9602154,9577725,47888624
f3,200_200_200,5,cudaFree,22,284244,14462276,3180239,69965253
f3,200_200_200,5,cudaLaunch (gpu_stencil37_hack1_cp_slices,25,14840,90551,27955.52,698888
f3,200_200_200,5,gpu_stencil37_hack1_cp_slices,25,44578,102692,84355.76,2108894
f3,200_200_200,5,cudaLaunch (gpu_stencil37_hack1_cp_rows,25,14606,26159,17976.72,449418
f3,200_200_200,5,gpu_stencil37_hack1_cp_rows,25,306893,497878,443900.6,11097516
f3,200_200_200,5,cudaLaunch (gpu_stencil37_hack1_cp_cols,25,14546,24150,17941.64,448541
f3,200_200_200,5,gpu_stencil37_hack1_cp_cols,25,591162,754913,698692,17467301
f3,200_200_200,5,cudaLaunch (gpu_stencil37_hack2,25,14731,36779,19199.84,479996
f3,200_200_200,5,gpu_stencil37_hack2,25,2513679,2526736,2519451,62986287
f3,200_200_200,5,total_CUDA memcpy HtoD,5,10179332,10257159,10235232,51176161
f3,200_200_200,5,total_CUDA memcpy DtoH,5,9529704,9602154,9577725,47888624
f3,200_200_200,5,total_kernel_execution_time,0, 0, 0, 0, 93659998
f3,200_200_200,5,total_CUDA_functions,0, 0, 0, 0, 12778075
f3,200_200_200,5,total_running_time,0, 0, 0, 0, 452014800
f3,200_200_200,6,cuDeviceGetAttribute,91,343,229303,6493.978,590952
f3,200_200_200,6,cudaSetupArgument,1200,306,6150,399.0117,478814
f3,200_200_200,6,cudaMallocHost,2,29593482,220478638,125036060,250072120
f3,200_200_200,6,cudaGetDeviceCount,5,3106,5201,3731.8,18659
f3,200_200_200,6,cudaGetDeviceProperties,5,525769,617626,571707.2,2858536
f3,200_200_200,6,cudaMemGetInfo,5,141911,181287,164216,821080
f3,200_200_200,6,cudaLaunch,120,14252,92425,20390.64,2446877
f3,200_200_200,6,cudaMalloc,20,181202,582098,291810,5836199
f3,200_200_200,6,cudaMemcpy,10,9558867,10232029,9907783,99077827
f3,200_200_200,6,CUDA memcpy HtoD,5,10080159,10144930,10125063,50625315
f3,200_200_200,6,CUDA memcpy DtoH,5,9529798,9612458,9577199,47885994
f3,200_200_200,6,cudaFree,22,286913,14350756,3176565,69884429
f3,200_200_200,6,cudaLaunch (gpu_stencil37_hack1_cp_slices,30,14363,92425,26620.3,798609
f3,200_200_200,6,gpu_stencil37_hack1_cp_slices,30,44866,507542,194137.7,5824130
f3,200_200_200,6,cudaLaunch (gpu_stencil37_hack1_cp_rows,30,14434,26330,18220.33,546610
f3,200_200_200,6,gpu_stencil37_hack1_cp_rows,30,313518,523127,437091.4,13112742
f3,200_200_200,6,cudaLaunch (gpu_stencil37_hack1_cp_cols,30,14252,25000,17969.4,539082
f3,200_200_200,6,gpu_stencil37_hack1_cp_cols,30,585402,748641,702126,21063781
f3,200_200_200,6,cudaLaunch (gpu_stencil37_hack2,30,15137,26917,18752.53,562576
f3,200_200_200,6,gpu_stencil37_hack2,30,2514448,2525712,2519474,75584211
f3,200_200_200,6,total_CUDA memcpy HtoD,5,10080159,10144930,10125063,50625315
f3,200_200_200,6,total_CUDA memcpy DtoH,5,9529798,9612458,9577199,47885994
f3,200_200_200,6,total_kernel_execution_time,0, 0, 0, 0, 115584864
f3,200_200_200,6,total_CUDA_functions,0, 0, 0, 0, 13051117
f3,200_200_200,6,total_running_time,0, 0, 0, 0, 474641451
f3,200_200_200,7,cuDeviceGetAttribute,91,353,253775,6675.637,607483
f3,200_200_200,7,cudaSetupArgument,1400,280,1326,354.44,496216
f3,200_200_200,7,cudaMallocHost,2,29636515,221702452,125669484,251338967
f3,200_200_200,7,cudaGetDeviceCount,5,3003,4795,3465.4,17327
f3,200_200_200,7,cudaGetDeviceProperties,5,519281,610256,571802,2859010
f3,200_200_200,7,cudaMemGetInfo,5,142943,171797,160403.6,802018
f3,200_200_200,7,cudaLaunch,140,14299,89878,19768.61,2767605
f3,200_200_200,7,cudaMalloc,20,192393,558729,285992.2,5719844
f3,200_200_200,7,cudaMemcpy,10,9557775,10229695,9894255,98942552
f3,200_200_200,7,CUDA memcpy HtoD,5,10077637,10150119,10119162,50595808
f3,200_200_200,7,CUDA memcpy DtoH,5,9529836,9589262,9560083,47800417
f3,200_200_200,7,cudaFree,22,286060,14515192,3179855,69956805
f3,200_200_200,7,cudaLaunch (gpu_stencil37_hack1_cp_slices,35,14965,89878,24812.17,868426
f3,200_200_200,7,gpu_stencil37_hack1_cp_slices,35,43778,525688,156929.6,5492535
f3,200_200_200,7,cudaLaunch (gpu_stencil37_hack1_cp_rows,35,14299,29067,18176.8,636188
f3,200_200_200,7,gpu_stencil37_hack1_cp_rows,35,307406,520407,446551.5,15629304
f3,200_200_200,7,cudaLaunch (gpu_stencil37_hack1_cp_cols,35,14715,24249,17413.71,609480
f3,200_200_200,7,gpu_stencil37_hack1_cp_cols,35,587003,748289,702561.4,24589648
f3,200_200_200,7,cudaLaunch (gpu_stencil37_hack2,35,14975,33949,18671.74,653511
f3,200_200_200,7,gpu_stencil37_hack2,35,2514257,2525585,2519218,88172637
f3,200_200_200,7,total_CUDA memcpy HtoD,5,10077637,10150119,10119162,50595808
f3,200_200_200,7,total_CUDA memcpy DtoH,5,9529836,9589262,9560083,47800417
f3,200_200_200,7,total_kernel_execution_time,0, 0, 0, 0, 133884124
f3,200_200_200,7,total_CUDA_functions,0, 0, 0, 0, 13269503
f3,200_200_200,7,total_running_time,0, 0, 0, 0, 486775591
f3,200_200_200,8,cuDeviceGetAttribute,91,341,243427,8218.077,747845
f3,200_200_200,8,cudaSetupArgument,1600,286,1294,365.8388,585342
f3,200_200_200,8,cudaMallocHost,2,29555644,222567071,126061358,252122715
f3,200_200_200,8,cudaGetDeviceCount,5,2999,5106,3537.8,17689
f3,200_200_200,8,cudaGetDeviceProperties,5,560353,625204,583874.8,2919374
f3,200_200_200,8,cudaMemGetInfo,5,142082,180276,159967.8,799839
f3,200_200_200,8,cudaLaunch,160,14911,98703,19852.72,3176436
f3,200_200_200,8,cudaMalloc,20,184633,588093,291079.9,5821598
f3,200_200_200,8,cudaMemcpy,10,9558318,10231485,9912122,99121217
f3,200_200_200,8,CUDA memcpy HtoD,5,10080448,10147907,10127925,50639626
f3,200_200_200,8,CUDA memcpy DtoH,5,9529735,9610827,9581577,47907887
f3,200_200_200,8,cudaFree,22,284512,14292635,3197950,70354904
f3,200_200_200,8,cudaLaunch (gpu_stencil37_hack1_cp_slices,40,15094,98703,24210.03,968401
f3,200_200_200,8,gpu_stencil37_hack1_cp_slices,40,44194,512982,147931.4,5917257
f3,200_200_200,8,cudaLaunch (gpu_stencil37_hack1_cp_rows,40,15190,26588,18326,733040
f3,200_200_200,8,gpu_stencil37_hack1_cp_rows,40,299982,525687,452685.7,18107429
f3,200_200_200,8,cudaLaunch (gpu_stencil37_hack1_cp_cols,40,14911,25165,18068.22,722729
f3,200_200_200,8,gpu_stencil37_hack1_cp_cols,40,584154,747585,705599.4,28223975
f3,200_200_200,8,cudaLaunch (gpu_stencil37_hack2,40,15229,31374,18806.65,752266
f3,200_200_200,8,gpu_stencil37_hack2,40,2513584,2526224,2519780,100791197
f3,200_200_200,8,total_CUDA memcpy HtoD,5,10080448,10147907,10127925,50639626
f3,200_200_200,8,total_CUDA memcpy DtoH,5,9529735,9610827,9581577,47907887
f3,200_200_200,8,total_kernel_execution_time,0, 0, 0, 0, 153039858
f3,200_200_200,8,total_CUDA_functions,0, 0, 0, 0, 14068123
f3,200_200_200,8,total_running_time,0, 0, 0, 0, 499783658
f3,200_200_200,9,cuDeviceGetAttribute,91,426,269860,7872.516,716399
f3,200_200_200,9,cudaSetupArgument,1800,359,6913,443.0622,797512
f3,200_200_200,9,cudaMallocHost,2,29367521,227339163,128353342,256706684
f3,200_200_200,9,cudaGetDeviceCount,5,2657,5626,3296.6,16483
f3,200_200_200,9,cudaGetDeviceProperties,5,562152,675653,594162.2,2970811
f3,200_200_200,9,cudaMemGetInfo,5,149209,199037,164184.8,820924
f3,200_200_200,9,cudaLaunch,180,15056,97920,19746.82,3554428
f3,200_200_200,9,cudaMalloc,20,223422,660599,324503,6490059
f3,200_200_200,9,cudaMemcpy,10,9561572,10259045,9913268,99132682
f3,200_200_200,9,CUDA memcpy HtoD,5,10087360,10156802,10136123,50680616
f3,200_200_200,9,CUDA memcpy DtoH,5,9529926,9609866,9578953,47894763
f3,200_200_200,9,cudaFree,22,283053,15435035,3251379,71530335
f3,200_200_200,9,cudaLaunch (gpu_stencil37_hack1_cp_slices,45,15309,97920,23746.98,1068614
f3,200_200_200,9,gpu_stencil37_hack1_cp_slices,45,44930,521815,169225.6,7615152
f3,200_200_200,9,cudaLaunch (gpu_stencil37_hack1_cp_rows,45,15056,37934,18194.98,818774
f3,200_200_200,9,gpu_stencil37_hack1_cp_rows,45,297518,525464,446436.3,20089632
f3,200_200_200,9,cudaLaunch (gpu_stencil37_hack1_cp_cols,45,15239,27902,18168.49,817582
f3,200_200_200,9,gpu_stencil37_hack1_cp_cols,45,596026,746337,706528,31793761
f3,200_200_200,9,cudaLaunch (gpu_stencil37_hack2,45,15904,29651,18876.84,849458
f3,200_200_200,9,gpu_stencil37_hack2,45,2513359,2527248,2518923,113351553
f3,200_200_200,9,total_CUDA memcpy HtoD,5,10087360,10156802,10136123,50680616
f3,200_200_200,9,total_CUDA memcpy DtoH,5,9529926,9609866,9578953,47894763
f3,200_200_200,9,total_kernel_execution_time,0, 0, 0, 0, 172850098
f3,200_200_200,9,total_CUDA_functions,0, 0, 0, 0, 15366616
f3,200_200_200,9,total_running_time,0, 0, 0, 0, 519287576
f3,400_400_50,1,cuDeviceGetAttribute,91,430,261854,7850.857,714428
f3,400_400_50,1,cudaSetupArgument,200,313,1204,410.85,82170
f3,400_400_50,1,cudaMallocHost,2,29375279,220011757,124693518,249387036
f3,400_400_50,1,cudaGetDeviceCount,5,2580,4864,3416.8,17084
f3,400_400_50,1,cudaGetDeviceProperties,5,546878,616721,588697.4,2943487
f3,400_400_50,1,cudaMemGetInfo,5,148466,171958,162518.6,812593
f3,400_400_50,1,cudaLaunch,20,20185,89989,36918.45,738369
f3,400_400_50,1,cudaMalloc,20,190974,553692,291918.8,5838377
f3,400_400_50,1,cudaMemcpy,10,9567022,10212338,9891020,98910199
f3,400_400_50,1,CUDA memcpy HtoD,5,10094785,10124995,10117142,50585708
f3,400_400_50,1,CUDA memcpy DtoH,5,9537961,9569514,9554723,47773615
f3,400_400_50,1,cudaFree,22,284476,15558287,3249201,71482414
f3,400_400_50,1,cudaLaunch (gpu_stencil37_hack1_cp_slices,5,66286,89989,74467.8,372339
f3,400_400_50,1,gpu_stencil37_hack1_cp_slices,5,43586,44994,44066,220330
f3,400_400_50,1,cudaLaunch (gpu_stencil37_hack1_cp_rows,5,22120,25766,24395.8,121979
f3,400_400_50,1,gpu_stencil37_hack1_cp_rows,5,299854,324015,313178.8,1565894
f3,400_400_50,1,cudaLaunch (gpu_stencil37_hack1_cp_cols,5,20185,23815,22732.4,113662
f3,400_400_50,1,gpu_stencil37_hack1_cp_cols,5,549016,562457,554149.4,2770747
f3,400_400_50,1,cudaLaunch (gpu_stencil37_hack2,5,21824,30040,26077.8,130389
f3,400_400_50,1,gpu_stencil37_hack2,5,2373993,2380554,2376803,11884017
f3,400_400_50,1,total_CUDA memcpy HtoD,5,10094785,10124995,10117142,50585708
f3,400_400_50,1,total_CUDA memcpy DtoH,5,9537961,9569514,9554723,47773615
f3,400_400_50,1,total_kernel_execution_time,0, 0, 0, 0, 16440988
f3,400_400_50,1,total_CUDA_functions,0, 0, 0, 0, 11146508
f3,400_400_50,1,total_running_time,0, 0, 0, 0, 392469606
f3,400_400_50,2,cuDeviceGetAttribute,91,183,149345,4311.813,392375
f3,400_400_50,2,cudaSetupArgument,400,359,4628,422.7,169080
f3,400_400_50,2,cudaMallocHost,2,29412032,215155692,122283862,244567724
f3,400_400_50,2,cudaGetDeviceCount,5,2975,5000,3567.4,17837
f3,400_400_50,2,cudaGetDeviceProperties,5,572449,657529,608640,3043200
f3,400_400_50,2,cudaMemGetInfo,5,155409,185254,164055.2,820276
f3,400_400_50,2,cudaLaunch,40,17691,93028,27613.22,1104529
f3,400_400_50,2,cudaMalloc,20,203682,595559,300503.3,6010066
f3,400_400_50,2,cudaMemcpy,10,9580035,10325185,9957754,99577542
f3,400_400_50,2,CUDA memcpy HtoD,5,10211110,10244712,10227789,51138947
f3,400_400_50,2,CUDA memcpy DtoH,5,9541928,9596043,9569462,47847310
f3,400_400_50,2,cudaFree,22,339121,15775650,3293431,72455475
f3,400_400_50,2,cudaLaunch (gpu_stencil37_hack1_cp_slices,10,18081,93028,46003.1,460031
f3,400_400_50,2,gpu_stencil37_hack1_cp_slices,10,42785,84099,62485.7,624857
f3,400_400_50,2,cudaLaunch (gpu_stencil37_hack1_cp_rows,10,17710,27550,21490.6,214906
f3,400_400_50,2,gpu_stencil37_hack1_cp_rows,10,312366,425683,365632.2,3656322
f3,400_400_50,2,cudaLaunch (gpu_stencil37_hack1_cp_cols,10,17691,25120,20565,205650
f3,400_400_50,2,gpu_stencil37_hack1_cp_cols,10,544952,714208,629045.5,6290455
f3,400_400_50,2,cudaLaunch (gpu_stencil37_hack2,10,18220,31747,22394.2,223942
f3,400_400_50,2,gpu_stencil37_hack2,10,2373545,2386667,2379940,23799396
f3,400_400_50,2,total_CUDA memcpy HtoD,5,10211110,10244712,10227789,51138947
f3,400_400_50,2,total_CUDA memcpy DtoH,5,9541928,9596043,9569462,47847310
f3,400_400_50,2,total_kernel_execution_time,0, 0, 0, 0, 34371030
f3,400_400_50,2,total_CUDA_functions,0, 0, 0, 0, 11557363
f3,400_400_50,2,total_running_time,0, 0, 0, 0, 404596801
f3,400_400_50,3,cuDeviceGetAttribute,91,426,292614,8113.033,738286
f3,400_400_50,3,cudaSetupArgument,600,313,1374,391.435,234861
f3,400_400_50,3,cudaMallocHost,2,29547712,221154054,125350883,250701766
f3,400_400_50,3,cudaGetDeviceCount,5,2914,5040,3458.2,17291
f3,400_400_50,3,cudaGetDeviceProperties,5,528154,612161,570564,2852820
f3,400_400_50,3,cudaMemGetInfo,5,140365,171810,156809.6,784048
f3,400_400_50,3,cudaLaunch,60,14835,88930,23194.75,1391685
f3,400_400_50,3,cudaMalloc,20,181144,543677,285823.3,5716467
f3,400_400_50,3,cudaMemcpy,10,9559216,10211148,9883954,98839538
f3,400_400_50,3,CUDA memcpy HtoD,5,10077952,10136578,10114626,50573128
f3,400_400_50,3,CUDA memcpy DtoH,5,9529671,9577098,9548162,47740810
f3,400_400_50,3,cudaFree,22,280031,14544240,3169975,69739452
f3,400_400_50,3,cudaLaunch (gpu_stencil37_hack1_cp_slices,15,14835,88930,35327.4,529911
f3,400_400_50,3,gpu_stencil37_hack1_cp_slices,15,42722,83524,67537.93,1013069
f3,400_400_50,3,cudaLaunch (gpu_stencil37_hack1_cp_rows,15,15610,27699,19455.07,291826
f3,400_400_50,3,gpu_stencil37_hack1_cp_rows,15,303662,428275,376481.7,5647226
f3,400_400_50,3,cudaLaunch (gpu_stencil37_hack1_cp_cols,15,15258,23299,18488.2,277323
f3,400_400_50,3,gpu_stencil37_hack1_cp_cols,15,546201,721377,649136.2,9737043
f3,400_400_50,3,cudaLaunch (gpu_stencil37_hack2,15,15523,24884,19508.33,292625
f3,400_400_50,3,gpu_stencil37_hack2,15,2375145,2384458,2379579,35693681
f3,400_400_50,3,total_CUDA memcpy HtoD,5,10077952,10136578,10114626,50573128
f3,400_400_50,3,total_CUDA memcpy DtoH,5,9529671,9577098,9548162,47740810
f3,400_400_50,3,total_kernel_execution_time,0, 0, 0, 0, 52091019
f3,400_400_50,3,total_CUDA_functions,0, 0, 0, 0, 11735458
f3,400_400_50,3,total_running_time,0, 0, 0, 0, 414214927
f3,400_400_50,4,cuDeviceGetAttribute,91,393,245056,7304.165,664679
f3,400_400_50,4,cudaSetupArgument,800,385,6257,446.96,357568
f3,400_400_50,4,cudaMallocHost,2,29492718,224715575,127104146,254208293
f3,400_400_50,4,cudaGetDeviceCount,5,2257,5294,3174,15870
f3,400_400_50,4,cudaGetDeviceProperties,5,714308,748211,723457,3617285
f3,400_400_50,4,cudaMemGetInfo,5,178328,211484,188223,941115
f3,400_400_50,4,cudaLaunch,80,16523,93132,22340.49,1787239
f3,400_400_50,4,cudaMalloc,20,228249,617453,323602.3,6472046
f3,400_400_50,4,cudaMemcpy,10,9572010,10243022,9916910,99169096
f3,400_400_50,4,CUDA memcpy HtoD,5,10131362,10145283,10137814,50689070
f3,400_400_50,4,CUDA memcpy DtoH,5,9542920,9594123,9576080,47880401
f3,400_400_50,4,cudaFree,22,293519,14826329,3203066,70467454
f3,400_400_50,4,cudaLaunch (gpu_stencil37_hack1_cp_slices,20,16940,93132,30940.7,618814
f3,400_400_50,4,gpu_stencil37_hack1_cp_slices,20,42722,450420,88559.1,1771182
f3,400_400_50,4,cudaLaunch (gpu_stencil37_hack1_cp_rows,20,16523,27832,19263.45,385269
f3,400_400_50,4,gpu_stencil37_hack1_cp_rows,20,272716,425939,383428.2,7668564
f3,400_400_50,4,cudaLaunch (gpu_stencil37_hack1_cp_cols,20,16525,27536,18956.95,379139
f3,400_400_50,4,gpu_stencil37_hack1_cp_cols,20,534135,723168,661064.5,13221290
f3,400_400_50,4,cudaLaunch (gpu_stencil37_hack2,20,16980,28418,20200.85,404017
f3,400_400_50,4,gpu_stencil37_hack2,20,2374057,2384394,2379517,47590336
f3,400_400_50,4,total_CUDA memcpy HtoD,5,10131362,10145283,10137814,50689070
f3,400_400_50,4,total_CUDA memcpy DtoH,5,9542920,9594123,9576080,47880401
f3,400_400_50,4,total_kernel_execution_time,0, 0, 0, 0, 70251372
f3,400_400_50,4,total_CUDA_functions,0, 0, 0, 0, 13855802
f3,400_400_50,4,total_running_time,0, 0, 0, 0, 434360106
f3,400_400_50,5,cuDeviceGetAttribute,91,365,234349,6741.659,613491
f3,400_400_50,5,cudaSetupArgument,1000,246,1148,305.109,305109
f3,400_400_50,5,cudaMallocHost,2,29656992,223332122,126494557,252989114
f3,400_400_50,5,cudaGetDeviceCount,5,2722,5057,3434.6,17173
f3,400_400_50,5,cudaGetDeviceProperties,5,527031,621729,576311.2,2881556
f3,400_400_50,5,cudaMemGetInfo,5,142434,172655,155455.2,777276
f3,400_400_50,5,cudaLaunch,100,14197,89134,20369.44,2036944
f3,400_400_50,5,cudaMalloc,20,184375,554224,282529.7,5650593
f3,400_400_50,5,cudaMemcpy,10,9558362,10226600,9886678,98866779
f3,400_400_50,5,CUDA memcpy HtoD,5,10079040,10142978,10114171,50570854
f3,400_400_50,5,CUDA memcpy DtoH,5,9529671,9578089,9551663,47758313
f3,400_400_50,5,cudaFree,22,282952,15406994,3232018,71104394
f3,400_400_50,5,cudaLaunch (gpu_stencil37_hack1_cp_slices,25,14385,89134,27988.16,699704
f3,400_400_50,5,gpu_stencil37_hack1_cp_slices,25,43074,475797,103701.2,2592530
f3,400_400_50,5,cudaLaunch (gpu_stencil37_hack1_cp_rows,25,14197,25805,17635.48,440887
f3,400_400_50,5,gpu_stencil37_hack1_cp_rows,25,295757,439156,388330.8,9708271
f3,400_400_50,5,cudaLaunch (gpu_stencil37_hack1_cp_cols,25,14447,23392,17645.08,441127
f3,400_400_50,5,gpu_stencil37_hack1_cp_cols,25,550744,724800,657950.5,16448763
f3,400_400_50,5,cudaLaunch (gpu_stencil37_hack2,25,14828,26272,18209.04,455226
f3,400_400_50,5,gpu_stencil37_hack2,25,2370186,2385546,2378237,59455920
f3,400_400_50,5,total_CUDA memcpy HtoD,5,10079040,10142978,10114171,50570854
f3,400_400_50,5,total_CUDA memcpy DtoH,5,9529671,9578089,9551663,47758313
f3,400_400_50,5,total_kernel_execution_time,0, 0, 0, 0, 88205484
f3,400_400_50,5,total_CUDA_functions,0, 0, 0, 0, 12282142
f3,400_400_50,5,total_running_time,0, 0, 0, 0, 445711405
f3,400_400_50,6,cuDeviceGetAttribute,91,336,223364,6486.077,590233
f3,400_400_50,6,cudaSetupArgument,1200,383,6821,474.4958,569395
f3,400_400_50,6,cudaMallocHost,2,29652769,220572097,125112433,250224866
f3,400_400_50,6,cudaGetDeviceCount,5,3066,5337,3729.8,18649
f3,400_400_50,6,cudaGetDeviceProperties,5,539808,654690,591942.8,2959714
f3,400_400_50,6,cudaMemGetInfo,5,148143,198905,168068.6,840343
f3,400_400_50,6,cudaLaunch,120,15189,99217,21106.34,2532761
f3,400_400_50,6,cudaMalloc,20,190305,592972,297207.3,5944146
f3,400_400_50,6,cudaMemcpy,10,9558630,10320790,9954824,99548240
f3,400_400_50,6,CUDA memcpy HtoD,5,10186275,10240518,10224984,51124921
f3,400_400_50,6,CUDA memcpy DtoH,5,9529798,9593833,9576642,47883209
f3,400_400_50,6,cudaFree,22,282997,15314691,3238350,71243690
f3,400_400_50,6,cudaLaunch (gpu_stencil37_hack1_cp_slices,30,15482,99217,27552.17,826565
f3,400_400_50,6,gpu_stencil37_hack1_cp_slices,30,43202,83203,74897.23,2246917
f3,400_400_50,6,cudaLaunch (gpu_stencil37_hack1_cp_rows,30,15189,28162,18769.53,563086
f3,400_400_50,6,gpu_stencil37_hack1_cp_rows,30,300974,429331,398234.2,11947027
f3,400_400_50,6,cudaLaunch (gpu_stencil37_hack1_cp_cols,30,15358,25916,18314.23,549427
f3,400_400_50,6,gpu_stencil37_hack1_cp_cols,30,539864,734753,678472.8,20354183
f3,400_400_50,6,cudaLaunch (gpu_stencil37_hack2,30,15751,32876,19789.43,593683
f3,400_400_50,6,gpu_stencil37_hack2,30,2374089,2387914,2380735,71422043
f3,400_400_50,6,total_CUDA memcpy HtoD,5,10186275,10240518,10224984,51124921
f3,400_400_50,6,total_CUDA memcpy DtoH,5,9529798,9593833,9576642,47883209
f3,400_400_50,6,total_kernel_execution_time,0, 0, 0, 0, 105970170
f3,400_400_50,6,total_CUDA_functions,0, 0, 0, 0, 13455241
f3,400_400_50,6,total_running_time,0, 0, 0, 0, 469932766
f3,400_400_50,7,cuDeviceGetAttribute,91,426,271788,7595.473,691188
f3,400_400_50,7,cudaSetupArgument,1400,244,1185,303.94,425516
f3,400_400_50,7,cudaMallocHost,2,29752880,228723718,129238299,258476598
f3,400_400_50,7,cudaGetDeviceCount,5,2245,5072,3078.8,15394
f3,400_400_50,7,cudaGetDeviceProperties,5,547738,608848,584049.6,2920248
f3,400_400_50,7,cudaMemGetInfo,5,146228,171401,158951.4,794757
f3,400_400_50,7,cudaLaunch,140,14117,89262,19303.94,2702552
f3,400_400_50,7,cudaMalloc,20,183265,543572,285305,5706101
f3,400_400_50,7,cudaMemcpy,10,9576224,10344790,9960905,99609050
f3,400_400_50,7,CUDA memcpy HtoD,5,10177220,10249383,10214060,51070301
f3,400_400_50,7,CUDA memcpy DtoH,5,9529895,9589386,9562108,47810541
f3,400_400_50,7,cudaFree,22,281276,15271981,3220314,70846903
f3,400_400_50,7,cudaLaunch (gpu_stencil37_hack1_cp_slices,35,14353,89262,24657.69,863019
f3,400_400_50,7,gpu_stencil37_hack1_cp_slices,35,42530,84387,74008.37,2590293
f3,400_400_50,7,cudaLaunch (gpu_stencil37_hack1_cp_rows,35,14230,25352,17247.4,603659
f3,400_400_50,7,gpu_stencil37_hack1_cp_rows,35,303085,438900,399681.3,13988847
f3,400_400_50,7,cudaLaunch (gpu_stencil37_hack1_cp_cols,35,14117,23857,16986.09,594513
f3,400_400_50,7,gpu_stencil37_hack1_cp_cols,35,552600,726848,680504.7,23817663
f3,400_400_50,7,cudaLaunch (gpu_stencil37_hack2,35,14774,29525,18324.6,641361
f3,400_400_50,7,gpu_stencil37_hack2,35,2372937,2386890,2379886,83296017
f3,400_400_50,7,total_CUDA memcpy HtoD,5,10177220,10249383,10214060,51070301
f3,400_400_50,7,total_CUDA memcpy DtoH,5,9529895,9589386,9562108,47810541
f3,400_400_50,7,total_kernel_execution_time,0, 0, 0, 0, 123692820
f3,400_400_50,7,total_CUDA_functions,0, 0, 0, 0, 13255756
f3,400_400_50,7,total_running_time,0, 0, 0, 0, 482949113
f3,400_400_50,8,cuDeviceGetAttribute,91,202,247255,6630.802,603403
f3,400_400_50,8,cudaSetupArgument,1600,328,1289,410.2956,656473
f3,400_400_50,8,cudaMallocHost,2,29771316,222083247,125927282,251854563
f3,400_400_50,8,cudaGetDeviceCount,5,2797,5223,3469.6,17348
f3,400_400_50,8,cudaGetDeviceProperties,5,524860,613124,581785.6,2908928
f3,400_400_50,8,cudaMemGetInfo,5,147751,190656,166150.2,830751
f3,400_400_50,8,cudaLaunch,160,15026,97208,20029.86,3204778
f3,400_400_50,8,cudaMalloc,20,190277,581912,292322.8,5846457
f3,400_400_50,8,cudaMemcpy,10,9578622,10345412,9959163,99591631
f3,400_400_50,8,CUDA memcpy HtoD,5,10178371,10248518,10217931,51089655
f3,400_400_50,8,CUDA memcpy DtoH,5,9529670,9573992,9550426,47752131
f3,400_400_50,8,cudaFree,22,290679,14478348,3174617,69841568
f3,400_400_50,8,cudaLaunch (gpu_stencil37_hack1_cp_slices,40,15181,97208,24805.5,992220
f3,400_400_50,8,gpu_stencil37_hack1_cp_slices,40,43778,87204,76317.77,3052711
f3,400_400_50,8,cudaLaunch (gpu_stencil37_hack1_cp_rows,40,15083,26434,18397.75,735910
f3,400_400_50,8,gpu_stencil37_hack1_cp_rows,40,304686,428243,399604.1,15984165
f3,400_400_50,8,cudaLaunch (gpu_stencil37_hack1_cp_cols,40,15026,24807,18007.03,720281
f3,400_400_50,8,gpu_stencil37_hack1_cp_cols,40,543417,721216,676973.2,27078929
f3,400_400_50,8,cudaLaunch (gpu_stencil37_hack2,40,15152,30374,18909.17,756367
f3,400_400_50,8,gpu_stencil37_hack2,40,2374281,2387050,2379068,95162708
f3,400_400_50,8,total_CUDA memcpy HtoD,5,10178371,10248518,10217931,51089655
f3,400_400_50,8,total_CUDA memcpy DtoH,5,9529670,9573992,9550426,47752131
f3,400_400_50,8,total_kernel_execution_time,0, 0, 0, 0, 141278513
f3,400_400_50,8,total_CUDA_functions,0, 0, 0, 0, 14068138
f3,400_400_50,8,total_running_time,0, 0, 0, 0, 498375806
