machine,size,iteration,metric,invocations,min,max,mean,sum
supermicro,100_100_100,4,cudaLaunch (gpu_stencil37_hack2_cp_cols,80,12299,20608,13061.24,1044899
supermicro,100_100_100,4,gpu_stencil37_hack2_cp_cols,80,119427,139971,127338,10187037
supermicro,100_100_100,4,cudaLaunch (gpu_stencil37_hack2,240,12299,64800,13962,3350879
supermicro,100_100_100,4,gpu_stencil37_hack2,240,21920,139971,73309.96,17594391
supermicro,100_100_100,4,total_CUDA memcpy HtoD,80,107331,540045,429595.6,34367650
supermicro,100_100_100,4,total_CUDA memcpy DtoH,80,101378,523117,354651.3,28372102
supermicro,100_100_100,4,total_kernel_execution_time,0, 0, 0, 0, 35188782
supermicro,100_100_100,4,total_CUDA_functions,0, 0, 0, 0, 16947452
supermicro,100_100_100,4,total_running_time,0, 0, 0, 0, 82709435
supermicro,100_100_100,5,cuDeviceGetAttribute,364,131,372957,11226.25,4086355
supermicro,100_100_100,5,cudaSetupArgument,6400,281,919,311.0155,1990499
supermicro,100_100_100,5,cudaMallocHost,2,3021668,329006726,166014197,332028394
supermicro,100_100_100,5,cudaGetDeviceCount,5,500,5657,1576.8,7884
supermicro,100_100_100,5,cudaGetDeviceProperties,5,612623,671616,635640.2,3178201
supermicro,100_100_100,5,cudaMemGetInfo,5,197113,226070,206669.4,1033347
supermicro,100_100_100,5,cudaLaunch,400,12511,65369,14304.78,5721911
supermicro,100_100_100,5,cudaMalloc,15,250424,282638,271980.4,4079706
supermicro,100_100_100,5,cudaMemcpy,200,10037,52147,12706.9,2541380
supermicro,100_100_100,5,CUDA memcpy HtoD,100,107811,540493,433967.4,43396740
supermicro,100_100_100,5,CUDA memcpy DtoH,100,101859,523117,356673.3,35667330
supermicro,100_100_100,5,cudaFree,22,161842,1187144,263900,5805799
supermicro,100_100_100,5,cudaLaunch (gpu_stencil37_hack2_cp_slices,100,14227,65369,16176.54,1617654
supermicro,100_100_100,5,gpu_stencil37_hack2_cp_slices,100,21505,33857,25367.04,2536704
supermicro,100_100_100,5,cudaLaunch (gpu_stencil37_hack2_cp_rows,100,12752,22663,13555.72,1355572
